ItemID,label,tweet
1394,0, bored..i've sat inside this house the past 2 days...sucky
1397,0, bout to leave NY bak to CT--damn I been comin out here err day this week! Lol smh jus makin quik stops handlin bizzz
1399,0," Boys are stupid, clingy puppies who need to be kicked sometimes"
1401,0, broken again -.-
1402,0, broken bones suck
1403,0, broken hearts will heal with time...
1404,0," Bron It's okay, next year"
1406,0, brug says swine flu reached manila. Now the I don't have a reason for the JB to come here as refuge from h1n1!!! (
1407,0, bummer. .. what happened to wednesday nights??
1408,0, Bus only just arrived. was sposed to be here 25 mins ago. Cant wait till i can drive again so i dnt have to rely on busses.
1410,0, but i  love that show @ohai_audrey ...
1411,0," but idk, he like doesn't even want to be my friend,? Cause i'm trippin? Idk. It's his fault. And i can't handle it. Ughh. I Wanna Move!"
1412,0, but not with Karen anymore
1413,0, But pretty good acting for 4 year old. I was impressed.
1414,0,=- but sticks and stones still break my bones
1415,0, but why not? @kathrynYO
1416,0, but youre taking steps to change it!
1417,0, bye baby. up next= one way ticket to hawaii. weird.
1418,0, byee guysss
1419,0, calculus exam
1420,0," I dnt knw, i feel lke i shuld try."
1421,0, i dnt want it! Just revenge.
1422,0, i don't feel good. I want some partyrings &amp;&amp; starbucks
1423,0, i dont fell happy right now 
1424,0, i dont know wer we went wrong
1425,0, i don't know what to put.
1426,0, i don't know why but i'm really sad and worried at the moment.
1428,0, i don't know why i'm sad and worried at the moment. i really don't know.
1429,0, i don't like crying.
1430,0, I don't think my dog is gonna make it past the night 
1431,0, i dont think yoru there... bummma
1432,0, I don't wanna be at work right now. I'm sooo tired and a smidge hungover
1433,0, I don't wanna be sick
1434,0, i dont wanna do this im gunna cry
1435,0, I don't wanna go to work.... Tired and I miss my papi 
1436,0, i don't want school anymoreee.
1437,0, I dunno what to do now.
1438,0, i failed my math final part #2     i hate calculus nowwww !
1439,0, i feel bad .MewithoutYou.
1440,0, i feel just like my car inside banged up and sad   maybe its meant for  me to get a new can i borrow some cash ..anyone? anyone?
1441,0, I feel like a horrible human being. I didn't take the dog out when I was supposed too!
1442,0, I feel like crap. 
1443,0, i feel like crawling into my bed under my covers listening to my ipod and having a cry session..
1444,0, I feel like my ipod is gonna die on me today. (The apple of my eye-double pun)
1445,0, i feel really alone.
1446,0, i fell down the stairs again... i officially hate curvy staircases. they're nothing but bad news.
1447,0," i felt so sick today, had a sore throat and had to go to a doctors appointment.. i just wanna rest"
1449,0, I forgot to bring my new Allegra D 12 hour to work today... so Singulair and I are flying solo today! 
1450,0, i forgot to tell you guys that I didnt make  the cheer team  gggrr!! 
1451,0, i got banned forever from cp mimo dosnt that suck?
1452,0, i got ill and tomorrow i�_e got birthday...
1453,0, i got sunburnt 2day....In Blackpool :O lol my little boy had fun tho....chucking water on me lol
1454,0, I GUESS I DONT HAVE A BOYFRIEND!!!!!!
1455,0, I guess I wouldn't be a true Cleveland sports fan without years of collapse and disappointment
1456,0, I guess i'll be home... while everyone is at BDay Bash having the time of their lives... with DRAKE! :'(
1457,0, i guess it got you more time to work rofl
1458,0, I hat3 seeing friends breakup.....im sorry frankus
1459,0, I hate goodbyes.
1460,0, i hate having to change driving instructor... new one has dented my confidence slightly...
1461,0, I hate having to work weekend duty.
1462,0, i hate him. 
1463,0, i hate it! he's mad at me again! 
1464,0, i hate lightening.
1465,0, I hate not having anyone to talk to.
1466,0, I hate pain
1467,0, I hate summerschool! @santospattyy have fun at work even though you're getting off at 10? @iwho doooit! I'll visitt you my fobby friend!
1468,0, i hate the cold weather.
1469,0, BBC: Champion Nadal out of Wimbledon http://news.bbc.co.uk/sport2/hi/tennis/8085394.stm
1473,0," because Boston (and fine ass Eddie House, #whocangetit, by the way) lost last nite. Boo Orlando! LA/Cle in the finals, baby!"
1474,0," because I'm a safe person, my ego was a little damaged. After a lil reboot, I'll be back to my usual Harlem swagg!"
1475,0, becca told me i would start to feel better after food. Still stressing about this exam...more revision in a bit.
1476,0, becomming a fan of bubble shirts...Haha they dont make me look as chubby 
1477,0, been a crappy day...
1478,0, being a girl stinks. Grrrrrrrrrr
1479,0, Being forced into bed. Guess I'll have to wait until moring here for Niley news (I'm in UK so  )
1480,0,"- big day of putting in a dock tomorrow.  60 degress outside, but the water will be much colder than that! "
1481,0, bio. physics. math. health. filipino. english. elections. help me i'm drowning in school work.
1482,0, blah blah blah... I'm perfect for you and you know it.
1483,0, Blesh. No feedback. And no one in my house will tell me. Sheesh.
1484,0, bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
1485,0, boo (but will I listen?)
1486,0, boo for the first day of classes...summer classes! ughhhh has anyone ever had boob cramps? lol
1487,0," boo hoo- trying to open my email, it's not working, grrrr!"
1488,0, boo you suck...but thanks for one thing today and can't wait for the rest of the week...
1489,0, bored and no one is talking anymore.
1490,0, bored..... sad.... no one tweeting...
1491,0, bored.wish I had somewhere 2 go.ha
1492,0, BOREDD I WANT TO GO HOMMMMME.
1493,0, Boring English Coursework.
1494,0, BOSS marah coz i steal a few puff......
1495,0, Boston and Atlanta both out...my vote goes to the Nuggets for NBA Champions! http://plurk.com/p/ug96m
1497,0, brandon why do you work so much? 
1498,0, breaking into pieces...waited all that time 4 what N.A.S.
1499,0, bringing my lovely back home. Sucks. Great day. I love her. Steven later.
1500,0," British weather is back i see! Oh well Birtney, london and ciaraaaa in 5 dayssss "
1501,0, bryan wants on right now. if i can get on when hes done i will. TXT MEEEEEE!
1502,0, but theres always tomorrow..
1503,0, caffine headache now lol follow @peterfacinelli @gilbirmingham @billy_burke
1505,0, can I tweet yet? My phone was jus buggin
1507,0, can some one pleease tell me how to work out the total surface area of a square pyramid? 
1508,0, cannot hear the new song due to geographic location. i am geographically undesirable. and tune-less
1509,0, Cant do this anymore
1510,0, cant drive yet but that dont matter Im gonna learn bout cars and motorbikes.
1511,0, can fuck I also have to read NIGHT!!
1512,0, can I go and sit in my own little corner
1513,0, can someone buy me adrink? Faaa real!!!!!
1514,0,- can someone run with me to Newport ? Don't wanna take the ride myself 
1516,0, can`t believe i missed out on a day of swimming at nikki`s!
1517,0, can't believe the jumpers are gone...i'm really depressed now.
1518,0, cant do it!
1519,0, can't ever find parking
1520,0, cant fall back asleep.
1521,0, can't get on the net on my phone
1522,0, can't go swimming 2 day..mabey tomorrow..
1523,0, cant leave because my dad is in the bathroom...
1524,0, cant listen to www.ZIPFM.net on my mac
1526,0, cant sleep .. wishin i was wit @jimmyrobinson07 i love youu .. good nite twitters!!
1527,0, cant sleep because my dumb arms itch so bad. FML i cant wait to go to the doctors
1532,0, cant wait till later!!!!!!!!!!! gonna sit here and play ps2 then prob watch the phillies then eat dinner then the best part of the day!
1535,0," cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!"
1537,0, charade is over.Sammy Sosa supposedly tested positive in 2003 for a performance enhancing drug. My childhood hero is officially disgraced
1539,0, cheer me up;
1540,0, cheese and pickle sandwich with too much pickle = urgh!!
1543,0, chop my hand off please! Advil isn't working
1545,0, Cleveland @MsJBell Congrats Orlando
1546,0, clouds are rolling in....
1547,0, coco doesnt tweet anymore. viva la hole woman. dont let us down...again....
1548,0, come back
1549,0, computer overheatedd. I think i smell burning laptop...
1550,0," computers not working , help help help"
1554,0, could not get to sync facebook and twitter
1555,0, Could Not Sleep If My Life Depended On It ):
1556,0, couldn't find anything I wanted at Fry's that was within my budget.
1557,0," couples in public, slow love songs...  Im soo lonely "
1558,0," Covered in bug bites, man this blows.....  "
1559,0, coz he's 
1560,0, cramps suck your mothers balls! *mentally screams* OUCH!
1561,0, i hate this .. Goodnight.
1562,0, i hate this part.
1563,0, i hate thunder... i woke up really scared just now cus of it.
1564,0," i hate when porn ppl follow me, what. time to delete stuff~"
1565,0, I have a brace and it hurts!!!!! now I am a braceface!!!!!
1567,0, i have a headache!!!
1568,0, i have already seen all the episodes of forensic files they are playing tonight.
1569,0, i have been having the worst cramps lately.
1571,0, I have one big swollen ear...antibiotics again!
1572,0," I have such a problem with insomnia, went to bed at midnight and woke up at 3 am...."
1573,0, i have the cold 
1574,0," i have to go into school tomorrow to sing, and babysit before that. when will i find time for the sims 3?! i'm going to cry!"
1575,0, I have to go to work.
1576,0, i have to piss.
1577,0, I have to wait till next Tuesday to see star trek cause no one will go with me till then.  Friends suck.
1578,0," i havent actually seen my bestfriend in maybe a month... My fault, i been so busy... And i miss her!"
1580,0," i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1582,0, i hope i dont have any weird brain problem or disease  i think ill be fine though. the nurse doesnt sound too worried.
1583,0, i hope justice isnt mad at me
1584,0, I hope the RAPE GHOST doesn't get me.
1586,0, I is to drunk to know if in a partht or what nor
1587,0," i just ate some bad fruit, i think"
1588,0, I just busted my ass in the kitchen and I'm wearin flats....grr stupid floor
1589,0, i just got dumped by my boyfrnd  love  makayla
1591,0, i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!
1592,0, I just heard David Eddings died earlier this month
1593,0, I just hit my face on a box at work n scratched my cheek lol
1594,0, I just made a $1k principal payment on my student loans because I realized my monthly payments only go to interest. ):
1595,0, i just need my snuggle buddy backkk
1596,0, i just poked myself in the face with a Goose feather from my pillow...
1597,0, I just restarted my iPod. I should've written down all my apps first.
1599,0, i just sneezed with a strepsil in my mouth and nearly choked (n)
1600,0," I just waited so long for the finale of gossip girl to download, opened it up and it was the wrong one! They posted the wrong link! D:"
1601,0, I just wanna curl up and go back to bed!
1602,0, I just wanna swim some laps but all the lanes are taken! This sucks.
1603,0, can't get it off my mind... &lt;/3
1604,0, can't get my free haircut today... next week i guess
1605,0," Can't get my hands on a copy of Cap #600 until at least Thursday. Actively avoiding spoilers, bought Deadpool to cheer me up instead"
1606,0, can't hear the reds game in the tunnel.
1607,0, can't sleep again
1608,0, Can't sleep and have an exam tomorrow Oh No!
1609,0, Can't sleep.  Watching Royal Pains.  Impressed. - http://royalpains.usanetwork.com/
1610,0," can't sleep. But oh well, half my headache is gone."
1611,0, can't sleep. Have to be up at 6 in the am. Boo!  Go to sleep flor!!
1614,0, Cardinals lost...AGAIN!
1615,0,=-- Catching up on last weeks Greys... I miss when it was awesome
1617,0," Cavs fizzled, tribe burnt by Yankees. Not a happy day for Cleveland. #fb"
1618,0, Cavs lost!!!!! WHY!!!! Magic will lose easily though
1619,0, cheer up shan.
1620,0, chili's doesn't do the awesome blossom any more.
1621,0, Class is boring
1622,0, cleansed my face &amp;was reminded y I'm a winter not a summer ! I hate the sun . My face is so sore ! My everything is so sore ! 
1624,0," Climate Progress, MIT doubles its 2095 warming projection to 10�_ � with 866 ppm and Arctic warming of 20�_ ( http://bit.ly/kdlvw )"
1625,0," clouds rolling in, hard to believe I got a little sunburned today.."
1626,0,- Clumsy 'ol me left an awful scratch scar on my nose while attempting to adjust the googles and freestyling at the same time. 
1628,0," college is over, I have now cleared and handed in my student card  uni to look forward to and enjoying the summer months"
1629,0, Collingwood are playing shiteeeeeeeee atm. Comeee on boysssss!
1630,0, Columbus Crew
1631,0, come on AppStore Approval. its been almost 18 hrs :p lol
1632,0, comfort foods shall be the death of me - there is dire need of eating less chocolate cake n getting more beauty sleep!
1633,0, company is offering 2nd round of VSS RIF!
1635,0, confused....
1637,0, couldnt go with ashley
1638,0, cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!
1640,0, craig's a cokehead
1641,0," crap day - feel sick and my phone has the battery life of, well, um, something with a miniscule life..."
1644,0, dad is leaving and wont be back til the wedding.
1645,0, dad left for turkey already
1646,0," daddy passed away june 13, 2009"
1647,0," dag just when i decide to throw that freak em dress on, my most expensive get em heels &amp; my fox lashes.. didda sys zzzz.. wtf"
1648,0, cramps. FUCK YOU. ugh asdfghjkl; in so much pain right now. I should go eat a banana. http://tumblr.com/xzr1wz7ez
1650,0,=- curiousity killed the cat... so much for wishing for the dream job...
1651,0,-- currently at tajur. Boo boo I'm hungweey 
1653,0, cuz frankie is going swimming....
1654,0, D: :S &gt;.&lt; ?????????? WHAT??? ;_;&lt;/3
1655,0, dads in the hosptal (stupid bees)
1656,0," Dammit, my card didn't have enough money on it after all, which is why the DT deluxe box set was rejected. Now I have to get it again."
1657,0,=- Damn I have A Cold.
1658,0, damn it twitter UPDATE ME!!!
1659,0, damn thuderstorms woke me up.. wish my bebe was here with me. I love you RICHARD
1661,0, dang i feel like shit and those &quot;Above the Influence&quot; commercials really grind my gears.
1662,0,-- Daniel Powter Bad day http://bit.ly/ezAuU   i m NOT at COLDPLAY 2-nite in NASH...
1663,0," darn i just found out im getting one of my tooth pulled out tomorrow, its gonna hurt so bad im guessing.(("
1664,0,-- darn. I forgot to bring a fork to work today...now I'm eating my salad with coffee sticks. 
1665,0, David Eddings is dead. I hope he died believing he'd gotten that one story finally told.
1666,0, David Tennant is dating again. I thought he was saving himself for me. When will I meet some tall dark Scotsman to romance me?
1667,0," Dear all, had to restore my computer and I have lost everything. Show delayed until I can get things back together."
1668,0, def feelin a way. Jus found out a guy my lil brother grew up wit died. Niggas shot him at a party. 19 n gone.. Smh.. Stop the violence
1669,0," demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ..."
1671,0," dentist later, I'm hoping it's my teeth plates and nothing as NASTY as last time..."
1673,0, did God give up on us?!
1674,0, did I miss the hov track. smh I see mad twits about the hov shit.
1675,0, did you guys hear about the airplane crash? Scary.
1676,0, Didn't bring connector for camera on trip...saving new photos will have to wait another week...
1677,0, Didnt calld Dad
1678,0, Didn't do so well on the job today. Made $78. But I learned some valuable skills at the field manager meeting today!
1679,0, didn't get an award but i did get recognized by all the seniors. They said that they are going to watch the plays because of me 
1680,0, didn't get my halo-halo but instead have an udon soup to go.
1681,0," didn't get to meet bachmann, but her young texan intern filled my quest for crazy..."
1682,0, didnt sticth today cos was reading on wattpad LOL
1683,0, did't have proper food from morning on...  Liquid diet... Citrus in breakfast &amp; apple shake in lunch... missing home food
1684,0, i just want my compositions back. i was going to work on a waltz/lullaby. stupid gremlins.
1685,0," I just woke up but I wanna go back to sleep, someone keep me up lol."
1686,0, I keep getting errors on iPhone and it saves okay online but I see nothing
1687,0, I know I know
1688,0, i know it could've been a lot worse. But a broken ankle is still enough to worry me.
1689,0, I like the emo boy in hollyoaks /sad
1690,0, I look like a freakshow!! The beautician waxed my eyebrows into oblivion!!
1691,0, i look so beautiful today lol(in my dreams) and yet there is nobody around who wants to do anything 
1692,0, i lost my 021 charger last night 
1693,0, i lost my book while i was sleeping. who does that?!
1694,0, I lost two kids at Youth Group tonight. No joke.
1696,0," I love him, and now, we're not even friends&lt;\3"
1704,0, I make nonsense jokes that make pain to others....
1705,0," i may have diabites i cant spell it but yeah , fuck !! ttoally scared now , my body if fucked , soo fuckign annoying !!"
1706,0," I may not get to keep my engagement ring.. may have to switch it... not fair, bc I want THAT ring.. oh well. ily Sparkle Puff."
1707,0, i miss bby V....want to see her NOW!
1708,0, I miss Direct TV...I could be watching the Cake Boss now or already watched it...
1709,0, i miss guild wars... i still haven't touched the most recent one. it's just sitting on my desk. skylar alanine will get some action soon
1711,0, i miss my boys....
1712,0, I miss my brycey alreadt... oside bound.
1713,0, I miss my cell phone 
1714,0, I miss my friends
1715,0, i miss my leddy boo...
1716,0, i miss the days when i was the starfish to his sponge
1717,0, I miss us! Miss the old times with the guyz 
1718,0, I miss you.Where are you? D:
1719,0, I need a hug
1720,0, I need a money
1721,0, I need a new Ipod!! This freaking thing won't Sync anymore!!! Anywho......Hoping the Magics make a run for the W!!!
1722,0," I NEED A PHONE....MISSIN DA CRACKBERRY RITE NOW, SOMEBODY HELP ME PLEASE!!"
1723,0," i need followers-If you want Satellite TV on your pc, check this site  See http://bit.ly/SuSvGu"
1724,0, I need ktv!
1725,0, I need my car fixed
1726,0, I need someone to comfort me
1727,0," I need study a lot, tommorow 2 tests: in music and physics, oh, and also art homework! Hmm... I think, that I will make optical illusion!"
1728,0, I need you more than you need me...and this hurts Paige.
1729,0, i neva knew gettin an internship was this unpredictable
1730,0, did't have proper food from morning on... Liquid diet... Citrus in breakfast &amp; apple shake in lunch...
1731,0, Diego makes Tori sad that she FAILS ! Anti-depressant pills ftw. NOT!
1734,0,- doesn`t have a phone. 
1735,0, Doing my Chem 16 Pre-lab. (
1737,0, don't feel like cooking...
1738,0, dont get to see my boys tomorroww.im sad
1739,0," dont let me down, mighty tkt booking portal..."
1740,0,"- don't you hate it when you iPhone battery dies on you, and the nearest charge is 15 miles away "
1741,0, DOU GUYZ EVEN C ME HERE!?!?!?!?
1742,0," down, nite."
1744,0, driving to school without justin texting me.. What a lonely morning
1745,0, dumb kyle i @him but doesnt have me on his updates
1749,0, ehhh startin to think this is not for me
1750,0, Either my Video Card died or my DVI cord went down the drain...
1751,0, English tomorrow. *breaks down*
1752,0," english, bummer..."
1754,0, equals sad. In case you were wondering.
1756,0, eurgh  silly sick. silly cold. silly tired. needs her stuff back!
1757,0, even the hoff can't bandaid the scar left by diversity winning and not the father son dancey team.
1758,0, Every boy...Ive never met anyone as cold as them  Well some boys
1759,0," every number, bbm pin, and text message is gone from my phone...its empty. I'm about to cry...smh http://myloc.me/5dMB"
1760,0, Everybody Hates Vinde.
1761,0, everyone from home is going to the beach today &amp; I'm stuck in philly
1762,0, everyone hates canada! No @Mileycyrus and no @mitchelmusso who wants to road trip to fargo to see @mitchelmusso cause i sure am!
1763,0, everyones going on holiday and im left on my loansome for like the 5 year in a row :'( tis crap to be soo skint stuck in shitty scotland
1764,0, exams how i hate exams in the summer ! its not fun not at all !! BEACH i miss you !&lt;3
1767,0, fed up and upset. i need some good nosh down me and a cuddle from a lovely boy with messy hair please. i need a night out too..
1769,0, feeling a little under the weather today.
1771,0, Fifa ticketing just times out. Seems like my 2010 ticket chances are getting less and less...
1772,0," film not on till 7:45, will have to hold out for 2 hours, i'll fix some tea and then go to pops for an hour"
1773,0, damn it.
1774,0,- damn watchin Spidey Man 3  ::tears:: it touched my soul lol
1775,0, damn wendy's commerical got that damn song in my head.
1777,0," Damn, I missed Kindergarden Cop on showtime, I'll have to catch the replay later. &lt;3 that movie"
1778,0," damn, Kayley doesn't get to meet Robin."
1779,0, Damn. This kinda sucks more than i thought it would. Probably not gonna sleep.
1780,0, damn...I miss you...
1782,0," dancin todayyy , dont wanna , and its lush weather in flippin wales, and im spending it inside :'("
1783,0,- dark angel is so cool. its unfair. i'm gonna go cut myself now 
1784,0, David must be hospitalized for five days end of July (palatine tonsils).
1786,0, dear GOD...
1787,0, Delivery from Aussie Farmers didn't work. The pity of living in a big apartment complex. Wished I had a house to use their services.
1790,0, destiney is out. though megan is still my favourite
1791,0, Detroit won the first game with a score of 3-1. Red Wings lead series 1-0. ! 
1792,0," devistated, You'll forever be in my heart Joshua. Shine on soldier. I can't believe this."
1793,0, did not win my w and y tix...i am determined... excited for tonight yardhouse with my favesss... ONE WEEK!!!!!!
1794,0, dident die from the tornado ohh well lol_
1795,0, didn't realize this was happing. sighed and it went all over. so much angst that i sigh blood. http://tinyurl.com/kt2fm4
1796,0, dis aint gud a heatstroke! 
1797,0, disappointed the Cavs...
1801,0, does any1 know wut time its sposed to rain?
1802,0, Does anyone know how to treat a bug bite on a dog?
1803,0, does neone know what is the exact procedure of getting a DS 2019 issued ..and whether it costs for a summer intern ?
1804,0, doesn't have contacts on &amp; can't see ='(
1805,0, Doesn't know what to eat! What would you eat on very sensitive stomach after being sick?
1807,0, don't feel good
1808,0, dont go i got luv for my 100th follower lol @rashagirl28
1809,0, Don't hope. You'll be disappointed
1810,0, dont know how im goin to go on. i cannot sleep. i keep thinking of her... 
1811,0, don't know why I bother
1812,0, don't make fun of a concerned friend!
1813,0, don't wanna think about cheating  my bf is going to Vegas this weekend. I decided not to go! 
1814,0,-- don't want to do all the housework tonight! 
1816,0," Dropping my mom off at the airport, then distracting myself from being sad with museum hopping in LA!"
1817,0, Dt exam tomo .... Doing revsion now  !
1818,0," i never get direct messages.. must not be exciting, hm? xD"
1819,0, i no feels good today
1821,0, I only wanted him to wish me happy birthday.. So much for remembering. Its called facebook these days.
1823,0,=- I posted too early. San Jose Just scored
1825,0, I really wanna go home. I HATE working late!
1826,0, i really wish i could have kept that kitten.... someone just picked it up. It will have a good home with no mean cat hissing at it 
1827,0, i sat on my chocolate truffles.... so much for saving them for to night *tear
1828,0, i see how it is
1829,0, i should have picked that dog up! Oh no  someone go on the freeway off near bob hope and rescue the cute black dog
1830,0," I Shouldn't Have Came! Its Not The Same Without My Best Friend @TootsiiePop ...  I'm 4Real Y'all, I Miss My Sista.! I'm Bouta Cry "
1831,0, I shouldn't miss you. &gt;_&lt;
1832,0, I slept for maybe an hour or two...even though i tried so hard to fall asleep cause i need my rest.
1833,0, i so don't like going to the dentist
1834,0," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
1835,0, i swear to cheese &amp; crackers @songzyuuup is in Detroit like every 2 months &amp; i NEVER get to see him!  i swear this blows monkeyballs!
1836,0, i think i gain another 4kg
1837,0, i think i need a drink
1838,0, i think im going to bed now... sooo tired! nitey nite!
1841,0, I think my friend has swine flu... FOR REAL  he's in the hospital.
1842,0, i think my trachea is infected again.
1843,0, i thnk ima cry i feel rlly bad
1844,0, i thought i made some progress... Nope
1845,0, i totally know how you feel
1847,0, i wanna crawl in a ball..
1848,0, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!
1849,0, i wanna watch the new ep but of course it's ppv..put it on the pay members page too..please matt!!!
1850,0, I want all my friends back. (via @Mikejones37) as do I.  Happy for you mike.
1851,0, I want an unltimate maing room... free astros. XD
1852,0, i want baja california starbursts for some odd reason. :/
1853,0, i want iphone OS 3.0...how much longer must i wait? :] me eating french toast. Yum yum yum
1854,0, I want my Casanova &amp; Clopin.
1855,0, i want summer love! PLEASE LORDDD lol. im so patheticcc.
1856,0," I want the ham sandwich now, but diannaaaa is making me play pokemon."
1857,0, i want to b happy n content. tell me hw. - http://tweet.sg
1858,0, I want to but i can't 
1859,0," i want to enter in my old my space , but i forget the password"
1860,0, i want to get away!
1861,0, i want to get out of sm riiight now. it is draining my soul
1862,0, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap
1864,0, I want to move so fucking bad. I hate it here. I wish I never bought concert tickets because now I can't move as soon as I want.
1865,0, dude bringing up memories now
1866,0, Eden missed a turn and then drifted. It was so damn scary. ((
1867,0, ehhh bad day
1869,0, electricity is out.
1870,0, Eliminated Me (KQs) SB x (AKo) CO-1 with a king in the flop.
1871,0," em ch�_ c�_ tr�_h ?? English c?a th?ng AR47 qu�, v?y m� n� c? ng?i s?a em ho�_ huhu"
1872,0, Empty Nest...literally @ my fiancee's.  I hope they're still around. They were SO CUTE &amp; I miss them!
1873,0, England what the hell :'( :'( #cricket # T20
1874,0, enough said.
1875,0,- eShoot canceled... It's storming and raining in Tampa!  
1876,0, europe cruise mite be cancelled; there was a fire that happened on our ship..... My summer is officialy ruined. 
1877,0, even Poirot is not making my head feel better.
1878,0, even worse than I thought 
1879,0," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough."
1880,0, everybody has jobs. I am going to be the only one without money.
1881,0," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall"
1882,0, everyone deserves to be forgiven.
1884,0, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\
1887,0, exams suck
1888,0, Exams!!!
1892,0, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more
1894,0, fantastic..it's probably cause of the messaging last night/morning..
1895,0, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb
1896,0, Farrah Fawcett has passed away 
1897,0, Farrah Fawcett... one less charlie's angel but one more angel for god
1899,0, fcked thing up for good no 
1900,0," feel like crying. fucking bitch stealing my family, i want them back."
1901,0," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed."
1902,0," Feel sorry for him, he's kidless on father's day."
1903,0, feeling sad that rapidshare.com acct has bn expired... #fb
1904,0, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh
1911,0, finally!! lol but  piccckkk mee uppp!!!
1912,0, Find it yet?
1913,0, fine. I should be anyway. see you at the 4th quarter.
1916,0," Finn fell of the balcony, seems ok, but will know better in a few hours"
1917,0,=-- First uni exam tomorrow
1918,0, Fix my puter... Its taking a dump.
1920,0, Flower died.
1923,0, food poisoning ?
1924,0, for once cant i be number one
1925,0, FOR_A MEADD ! http://meadd.com/adrianoshevchenko/15425876
1926,0," forgot about my spanish essay. hopefully, i finish before 3 AM."
1928,0, Free Movie was sold out...wtf?
1931,0, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum
1932,0," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007"
1933,0, from seeing all my koreans buisnesses failing.
1934,0, fuck it
1935,0, fuck overtime!
1936,0," fuck that, Dev is clearly superior."
1937,0, fuckin ugh...
1938,0, fxcking tired and sooo cold
1939,0, gdocs letting me down. Not saving and not sharing. One more go.
1940,0, get better friend. It sucks not to be able to taste. So sorry
1942,0,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front 
1945,0, getting ready for work ....  def should have stayed in last night 
1947,0, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick
1948,0,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
1949,0, girls are so mean now a days damn
1950,0, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.
1953,0, i want to shop!! - http://tweet.sg
1954,0," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?"
1955,0, I wanted Taj to win
1956,0, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.
1957,0, i wasted more than a roll of film.
1958,0, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk
1959,0, i wish he knew how much i miss him...
1960,0, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1961,0," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream"
1962,0, i wish i was famous.
1963,0, I wish I were there.
1964,0, I WISH IT WAS SUMMER TIME.....
1965,0, I wish Mark was here
1966,0, i wish paramore won for best song... boo
1967,0, I wish this was easier!! 
1969,0,"-- I won't feel guilty and like I should be revising stuff after today, haha "
1970,0," I work the next 4 days, 8 hours each day. No fun."
1971,0, i... have to start... work... tomorrow......................
1973,0, idk why i 'm so sad  i need to somone right now 
1974,0,=- Ii cant beleivee the ppl that imm losinng
1975,0, i'll be leaving home tomorrow.
1976,0, ill deff be going up early on Tuesday will you? What time at?
1977,0, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated
1979,0, I'm a sad panda today. I want a slurpee damnit!
1980,0," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons."
1984,0, im being attacked by a moth!!  its scary stuff  haha!
1985,0, I'm being confused..
1986,0, i'm board :b and happy for tomorrow
1987,0, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm
1988,0, I'm boreddddd...rain rain go away.
1989,0," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal "
1990,0," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~"
1991,0, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!
1992,0, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!
1994,0," I'm exhausted. Having pasta soon, thank god."
